update,seconds,steps,loss,policy_loss,value_loss,entropy
47,1.7014408111572266,32768,0.007370184292085469,-0.00627758025075309,0.001942517890711315,3.1707911690076194
48,1.7067511081695557,32768,0.006596508397099872,-0.006993302338135739,0.0018307515565538779,3.1861423452695212
49,1.7046184539794922,32768,0.008563896718745431,-0.005115787615068257,0.0021473795156149813,3.184119075536728
50,1.7039330005645752,32768,0.007333529492219289,-0.006252733408473432,0.0017641373900308583,3.1850915948549905
51,1.7079780101776123,32768,0.008887181213746468,-0.0047213039943017066,0.001745739461815295,3.2165943880875907
52,1.7055933475494385,32768,0.009345111437141895,-0.003432662235960985,0.0022077076573623344,3.2118717034657798
53,1.7047162055969238,32768,0.005988828061769406,-0.0067671253345906734,0.0015001351372726883,3.2074707051118216
54,1.7105107307434082,32768,0.006776879774406552,-0.004842267216493686,0.001519194653762194,3.1921011904875436
55,1.7041015625,32768,0.008903632289730012,-0.003667569146879638,0.001234213375331213,3.2454522053400674
56,1.704662561416626,32768,0.008263220777735114,-0.0033330091585715613,0.0013129006159336616,3.2310736974080405
57,1.7058391571044922,32768,0.007478589463668565,-0.004037872344876329,0.0013057137936508905,3.200953722000122
58,1.7079262733459473,32768,0.011854100157506764,-0.0004852238750269559,0.0021410127616642662,3.219070017337799
59,1.7075130939483643,32768,0.011761038874586424,-0.0006357779251023506,0.0021270187135087326,3.2485893070697784
60,1.7047069072723389,32768,0.012956266213829318,0.0007994741936272476,0.002323925611563027,3.2333032886187234
61,1.7078826427459717,32768,0.010458899584288398,-0.001186239460366778,0.001989613796467893,3.189327468474706
62,1.7090792655944824,32768,0.01022804866079241,-0.0016857913360581733,0.0017991941034172971,3.217470864454905
63,1.7118847370147705,32768,0.010945628164336085,-0.0002994807497695244,0.0020148511490939804,3.1830482284228006
64,1.7105779647827148,32768,0.01113754375061641,-2.2032780786200117e-05,0.0018414241591623675,3.1790675719579062
65,1.7103750705718994,32768,0.007389153974751632,-0.0034314617611623057,0.0010528222580129902,3.2213308016459146
66,1.7096037864685059,32768,0.012003036332316697,0.0006840749932356024,0.001946644745961142,3.214701304833094
67,1.7065646648406982,32768,0.010006644064560533,-0.0016145076879183762,0.001641110095079057,3.232075333595276
68,1.7078416347503662,32768,0.008390744565986097,-0.001976496324156566,0.0015931114079042648,3.19248628616333
69,1.7077465057373047,32768,0.009564932552166283,-0.0014482338980693992,0.0018088456563418731,3.2221085131168365
70,1.7075474262237549,32768,0.009965468702527383,-0.0008172465156045897,0.0017507633747300133,3.260398576656977
71,1.7145726680755615,32768,0.011807053543937704,0.0005898920850692472,0.002033014883636497,3.226443817218145
72,1.7170310020446777,32768,0.008924231476460895,-0.0018113118979575422,0.0019059522940854852,3.2118190924326577
73,1.7179830074310303,32768,0.008609966918205222,-0.0020542348077772963,0.0016797051212051883,3.194699138402939
74,1.7147674560546875,32768,0.00763301900587976,-0.0023413157905451953,0.00145744704544389,3.231880555550257
75,1.7119500637054443,32768,0.010196676089738807,-0.00010525688837030127,0.0020412180359320096,3.212078422307968
76,1.708268165588379,32768,0.006017085281200707,-0.0038573235700217388,0.0013773537114805852,3.2473941644032798
77,1.7112939357757568,32768,0.008398788437868157,-0.0012933420681899104,0.0018647045314234372,3.212210784355799
78,1.709688663482666,32768,0.009153041639365256,-0.0013914659987979878,0.001816212577978149,3.21569561958313
79,1.7128615379333496,32768,0.007800517409729461,-0.002023889457632322,0.001883003724894176,3.192868560552597
80,1.7169291973114014,32768,0.00797596073243767,-0.0019419789823587053,0.0018975221610162407,3.2203137079874673
81,1.7107481956481934,32768,0.00886980137632539,-0.0020473693972841525,0.0019341798082071666,3.2310089468955994
82,1.7137987613677979,32768,0.003094749447579185,-0.0055029183470954495,0.0011270514514762908,3.237385928630829
83,1.7126247882843018,32768,0.009249251879130801,-0.0007449624342067788,0.001990612732091298,3.2547673483689628
84,1.7118360996246338,32768,0.0099448934973528,-0.0002360778089496307,0.0019403993695353468,3.2738688389460244
85,1.7085728645324707,32768,0.011161604391721388,0.001270631721126847,0.0021966402127873152,3.245022306839625
86,1.7111055850982666,32768,0.01218709081877023,0.0016541250709754725,0.002390562779813384,3.2778165539105735
87,1.7116496562957764,32768,0.013838035248530408,0.00423538299704281,0.002681507137216007,3.218261649211248
88,1.7102882862091064,32768,0.009517171575377384,-0.0003918455889409718,0.0015157735761022195,3.2855958938598633
89,1.7135341167449951,32768,0.010131364261421064,0.000625934553075543,0.0019311781846530114,3.2568732102711997
90,1.7104568481445312,32768,0.006924013917644818,-0.002742672135354951,0.001650819899320292,3.2439362704753876
91,1.708031415939331,32768,0.006221852886180083,-0.0030801528385685137,0.0014134209413896315,3.2421576380729675
92,1.711773157119751,32768,0.01035815931390971,0.0007181541222962551,0.0019249626639066264,3.2859566311041513
93,1.7104640007019043,32768,0.012539142936778566,0.002301961139892228,0.002422125020530075,3.2784328162670135
94,1.7121789455413818,32768,0.012087194637085,0.002357472629228141,0.0023303570778807625,3.227938940127691
95,1.711181402206421,32768,0.008504711751205226,-0.0008566821064353766,0.0014777181155902024,3.2225263913472495
96,1.7081060409545898,32768,0.010814042529091239,0.0005137498180071512,0.0017387320986017585,3.239457885424296
97,1.7102351188659668,32768,0.007788061979226768,-0.0017042282615875592,0.0011534423028933816,3.237994929154714
98,1.7165429592132568,32768,0.008559386168296138,-0.0005702257179412603,0.0014008830136541899,3.2325446804364524
99,1.7120635509490967,32768,0.011242719755197564,0.0018230034499235142,0.0017456144851166755,3.2348043024539948
100,1.709876537322998,32768,0.006287931930273771,-0.002831506368238479,0.001005879229827163,3.2468169828255973
101,1.71541428565979,32768,0.008396736811846495,-0.0006275239005238594,0.0015566339667808886,3.228638082742691
102,1.7097175121307373,32768,0.011514580614554385,0.0015711786436440889,0.002006490540225059,3.2739808758099875
103,1.7101354598999023,32768,0.01119303070784857,0.00162008589177276,0.002066833282394024,3.2486718694368997
104,1.7150797843933105,32768,0.010138278749460975,0.0012151478883121551,0.0016943212588860963,3.2213511864344277
105,1.7091214656829834,32768,0.008016207061397532,-0.001406559638174561,0.0011625778521799173,3.2273767590522766
106,1.7089312076568604,32768,0.008822646574117243,-0.0006706930180371273,0.0013596757198683918,3.2342245976130166
107,1.7419309616088867,32768,0.0061152947988982005,-0.0025837822176981717,0.0010743174959012929,3.2204787830511727
108,1.7138209342956543,32768,0.008991777896881104,-0.00017995785371264597,0.0017006448324536905,3.223866124947866
109,1.7126953601837158,32768,0.005689443050262828,-0.0031717473078363887,0.0009318307517484451,3.2468178073565164
110,1.7125492095947266,32768,0.010504547894621888,0.0003874132768639053,0.0017696314995797973,3.289060483376185
111,1.711949348449707,32768,0.00821411341894418,-0.001333050068448453,0.001631880290612268,3.2646483878294625
112,1.7128982543945312,32768,0.007949574190812806,-0.0009572319522703765,0.0015346029880068575,3.2704505821069083
113,1.7136480808258057,32768,0.009730309597216547,0.00029257714898752357,0.0016420343793773402,3.2627583146095276
114,1.7097723484039307,32768,0.007753283833153546,-0.0021520934606087394,0.0012721216698992066,3.309946686029434
115,1.7124526500701904,32768,0.007261857662039499,-0.0021678093956628195,0.0013525051836040802,3.2894850969314575
116,1.7092251777648926,32768,0.006414641820204754,-0.0026262461906298995,0.0012002924413536675,3.2724937995274863
117,1.7125592231750488,32768,0.009983167285099626,0.0007751751133279564,0.0019948709135254226,3.2843585113684335
118,1.7141005992889404,32768,0.010347968859908482,0.0009038996595336357,0.001855801417453525,3.2849007745583854
119,1.711059808731079,32768,0.01222733873873949,0.0020944596332507595,0.002016002564535787,3.296686053276062
120,1.7090141773223877,32768,0.00888462869140009,-0.0003436167899053544,0.0019068209852169578,3.2649194598197937
121,1.7123019695281982,32768,0.008218118300040564,-0.001439439330473154,0.001572730655122238,3.283749441305796
122,1.7112793922424316,32768,0.00714841306520005,-0.0014688012803768895,0.0013790027078357525,3.2751326163609824
123,1.7090675830841064,32768,0.009208595613017678,0.0001515206210266721,0.0016552510545200978,3.2873989741007485
124,1.7111868858337402,32768,0.011324333492666483,0.0020280300001710807,0.002144817898321586,3.286545137564341
125,1.7104439735412598,32768,0.009890591609291732,0.00011417690499608095,0.0018956354664017756,3.296598255634308
126,1.7125282287597656,32768,0.005589917418546975,-0.003578529208122442,0.0011694407633816202,3.284591813882192
127,1.71315598487854,32768,0.008258875032576421,-0.0005325219778266425,0.0017729830821432795,3.255661199490229
128,1.7075459957122803,32768,0.009541244013234973,-4.106028124321407e-05,0.0017936458558930706,3.2789800465106964
129,1.710695505142212,32768,0.009938413471293947,0.0007300144012939805,0.0016594213423862432,3.314194609721502
130,1.7152512073516846,32768,0.008020214852876961,-0.0005093220667428492,0.001559013874308827,3.2715709507465363
131,1.7141215801239014,32768,0.008077163365669549,-2.8247666705283336e-05,0.0016971674825375278,3.231178710858027
132,1.7114489078521729,32768,0.008776107259715596,-0.0005539620627435701,0.0015335722758512322,3.279402722915014
133,1.7172105312347412,32768,0.0061131519032642245,-0.002686113662396868,0.0011425487706825759,3.2847050428390503
134,1.7110044956207275,32768,0.008651759514274696,-0.00048189111051518313,0.0015271650481736287,3.2974807222684226
135,1.7108991146087646,32768,0.008057492746350666,-0.0006245271676258805,0.0017130398579562704,3.262366384267807
136,1.7131941318511963,32768,0.00676475806782643,-0.001884717067393164,0.0014786724544440706,3.274944305419922
137,1.7077033519744873,32768,0.007292552113843461,-0.0017791938056082774,0.0013581213376407202,3.3092817465464273
138,1.7176704406738281,32768,0.007716320998345812,-0.0013889343050929408,0.0012942502944497392,3.305769314368566
139,1.7176687717437744,32768,0.0051144717338805394,-0.0028771151604208476,0.0011091030246461742,3.2842998107274375
140,1.7085294723510742,32768,0.009744487314795455,0.0011116921759821707,0.00181999727889585,3.2832385996977487
141,1.711305856704712,32768,0.008709017264967164,-0.0004445206225985506,0.0011401400285346124,3.3349715769290924
142,1.7175853252410889,32768,0.010832284771216413,0.0012089557252087009,0.0015653374915321667,3.3063531816005707
143,1.7136266231536865,32768,0.005521320427457492,-0.002931980707217008,0.000994685428546897,3.2667211294174194
144,1.7114224433898926,32768,0.004873272497206926,-0.003210942872101441,0.0007719032922371601,3.285329431295395
145,1.7125272750854492,32768,0.006676564225926995,-0.000862219153229186,0.0011834147323194581,3.2599871158599854
146,1.7068884372711182,32768,0.007816678378731012,-0.00105114240735323,0.0010869406396523118,3.300409585237503
147,1.7044563293457031,32768,0.009573923385081192,0.0009916134034331965,0.0016116768820211291,3.2846367359161377
148,1.7099597454071045,32768,0.00705356845476975,-0.0017113356819512167,0.000986243624841639,3.282804141441981
149,1.7098150253295898,32768,0.009589683536129693,0.0005215539955922092,0.0015881628060014918,3.286718467871348
150,1.7080597877502441,32768,0.004152851567293207,-0.004110649965393047,0.0006434699486514243,3.3031971553961434
151,1.7083358764648438,32768,0.0065781518739337725,-0.0024567181875075525,0.0008701672486495227,3.3164530595143638
152,1.7108368873596191,32768,0.011732486736339828,0.002178489195406049,0.00183957522676792,3.3131658832232156
153,1.7132694721221924,32768,0.007789236221772929,-0.0007686582927514488,0.0014834167959634215,3.2758530577023826
154,1.713698387145996,32768,0.009017834672704339,0.0005763249670659812,0.0017714562709443271,3.2706112464269004
155,1.7127275466918945,32768,0.008377794059924781,5.3633182081587925e-05,0.0014797103406939034,3.295371482769648
156,1.7105588912963867,32768,0.008148334183109304,-0.0013143382166163065,0.0012835588931920938,3.28770649433136
157,1.7076406478881836,32768,0.006637682323344052,-0.0020129183709893064,0.0012380978296278045,3.26933491230011
158,1.70607328414917,32768,0.003063783010778328,-0.004964329981400321,0.0004910783427476417,3.2772959967454276
159,1.7126743793487549,32768,0.005447246367111802,-0.002831550062789271,0.001100820610493732,3.265293608109156
160,1.7100780010223389,32768,0.0031604019459336996,-0.005469064829715838,0.0005056536647316534,3.2771915594736734
161,1.7085669040679932,32768,0.007884612423367798,-0.0011532940807228442,0.0012191983187221922,3.284855226675669
162,1.7103776931762695,32768,0.007279417322327693,-0.001788569672498852,0.0009488348878221586,3.300007700920105
163,1.7072486877441406,32768,0.0064395109269147115,-0.0022714640120587624,0.0009498393895531384,3.279059906800588
164,1.7072269916534424,32768,0.005267970807229479,-0.0032676072733011097,0.0007391003782686312,3.2695517539978027
165,1.712803840637207,32768,0.007068407683012386,-0.0015281608939403668,0.0010031420194233458,3.2815179328123727
166,1.7128071784973145,32768,0.006214541305477421,-0.0016363274250276543,0.0010037606795473646,3.263641913731893
167,1.7128419876098633,32768,0.0055347148251409335,-0.0028234218965129307,0.0006831144395012719,3.2759022216002145
168,1.7107887268066406,32768,0.0061306968952218694,-0.0012246442274772562,0.0009546463164345672,3.209657073020935
169,1.7053523063659668,32768,0.008347513115343949,-0.00014354744356144997,0.001151399985246826,3.251359204451243
170,1.7059650421142578,32768,0.009451027881974975,6.0066669902880676e-05,0.001056004371397042,3.311092605193456
171,1.7140576839447021,32768,0.006676592514850199,-0.000891729247693244,0.0008249934568690757,3.250521411498388
172,1.710498571395874,32768,0.00671806881049027,-0.001512049144366756,0.0007584925030338733,3.238109936316808
173,1.7097291946411133,32768,0.006216024242651959,-0.0022512102247371026,0.0005672192528436426,3.2547873854637146
174,1.7109789848327637,32768,0.007150966906920075,-0.0013988631274817938,0.0005245280541809431,3.2898681362469993
175,1.708425760269165,32768,0.006287079498482247,-0.001764515196555294,0.0006698922989016864,3.2877711355686188
176,1.7147488594055176,32768,0.00854099658317864,-7.210721287265187e-05,0.0010601219983072951,3.2528689901034036
177,1.70831298828125,32768,0.007079165118436019,-0.0006655367421141515,0.0009502134344074875,3.2439736227194467
178,1.7325286865234375,32768,0.007721569427909951,-0.00030611904245840077,0.0008568228561974441,3.274380644162496
179,1.7169969081878662,32768,0.006310300435870886,-0.0013658978144424812,0.0007127289281925187,3.2323352893193564
180,1.716010332107544,32768,0.006688590006281932,-0.0013500098818137,0.0007147834185161628,3.2555886109670005
181,1.7128410339355469,32768,0.006694623307945828,-0.0015525172129855491,0.0005793389136670157,3.282854586839676
182,1.7086048126220703,32768,0.008426853572018445,0.00034744856293400517,0.0010484771482879296,3.2498181660970054
183,1.7128984928131104,32768,0.009382198836343983,0.0007911006323411129,0.0011432349735211271,3.2958821753660836
184,1.706789255142212,32768,0.008244215549590686,-0.0008968925782634566,0.0009203549828574372,3.2869800329208374
185,1.7119135856628418,32768,0.005981318070553243,-0.0017526387843342188,0.0007487668311417414,3.2555237412452698
186,1.7112131118774414,32768,0.005192264604071776,-0.002614074789259272,0.000475444376206724,3.23745396733284
187,1.7071332931518555,32768,0.006573537248186767,-0.001860488531140921,0.0005739173163116599,3.2845221360524497
188,1.7046828269958496,32768,0.008032757905311882,-0.001105601334226473,0.000741492953238776,3.29994797706604
189,1.710960865020752,32768,0.006789140248050292,-0.0007604045295011019,0.0008346547692781314,3.2466821670532227
190,1.7095746994018555,32768,0.008800184703432024,-0.0002569806332151832,0.000864848214405356,3.280361851056417
191,1.7091102600097656,32768,0.008594566800942024,-0.00027029357382464997,0.0009144504874711856,3.2860689759254456
192,1.7326397895812988,32768,0.00936763547360897,0.00018867393737309612,0.0010096001084699917,3.3046987454096475
193,1.7103090286254883,32768,0.007559200360750158,-0.0011296595997312882,0.0007623890281441467,3.2829802831014
194,1.7086598873138428,32768,0.006783944050160547,-0.0013036002304337064,0.0006542353172941754,3.2513622641563416
195,1.70963454246521,32768,0.005641433643177152,-0.0025323152755542346,0.00028501007485222846,3.284551123778025
196,1.7100675106048584,32768,0.008730462403036654,0.00046886129954752204,0.00121524531035296,3.251137246688207
197,1.7042436599731445,32768,0.009389312200558683,0.0003247711832348917,0.0010083020133606624,3.2825034856796265
198,1.7111766338348389,32768,0.009823337895795703,0.0010760279377185118,0.0012260912262718193,3.265256235996882
199,1.7063632011413574,32768,0.007845164819930991,-0.00075489002726196,0.0007086382611305453,3.2997873226801553
200,1.7066569328308105,32768,0.007966628763824701,-0.0006416524205026993,0.0008480203468934633,3.272919456164042
