update,seconds,steps,loss,policy_loss,value_loss,entropy
46,0.5574486255645752,8192,0.03941424159953991,0.009376501761532078,0.060911916817228,1.39306640625
47,0.557319164276123,8192,0.0162042739490668,-0.0035287043671511733,0.03977018687874079,1.3968912760416667
48,0.5614676475524902,8192,-0.01878615530828635,-0.04542026327302059,0.05403428183247646,1.3854166666666667
49,0.5651888847351074,8192,0.023514337372034788,-0.010311321122571826,0.06781639003505309,1.3645833333333333
50,0.564652681350708,8192,0.0784882449855407,0.05302942016472419,0.05129363853484392,1.3624674479166667
51,0.5679473876953125,8192,-0.0003524393153687318,-0.03396444953978062,0.0670556640252471,1.315185546875
52,0.5589587688446045,8192,0.030421797186136246,0.001384620360719661,0.05783521911750237,1.32568359375
53,0.5574426651000977,8192,0.04863898487140735,0.015141109703108668,0.06599476250509421,1.2692057291666667
54,0.5624356269836426,8192,-0.018124243322138984,-0.04740328745295604,0.05718016438186169,1.276611328125
55,0.5553088188171387,8192,0.022929630242288113,-0.004209640785120428,0.05349080730229616,1.3111165364583333
56,0.5564351081848145,8192,-0.006832526841511329,-0.04984171502292156,0.08502153617640336,1.2732747395833333
57,0.5587418079376221,8192,0.0952998964736859,0.06060530183215936,0.06909528374671936,1.3030598958333333
58,0.5660102367401123,8192,0.03296063110853235,-0.009171520379216721,0.08421214483678341,1.3004557291666667
59,0.5608959197998047,8192,0.07050817459821701,0.04197534422079722,0.0582166633879145,1.3567708333333333
60,0.557551383972168,8192,-0.0009661858590940634,-0.037237091455608606,0.07290471283098061,1.3346354166666667
61,0.5528569221496582,8192,0.07479209577043851,0.040518903794387974,0.06901375266412894,1.3218587239583333
62,0.5580542087554932,8192,0.03628078972299894,-0.007434394288187225,0.0867361705750227,1.2649739583333333
63,0.5519943237304688,8192,0.0568252078567942,0.02134617029999693,0.07103378387788932,1.29150390625
64,0.5613315105438232,8192,0.01954881815860669,-0.019584865503323574,0.07817592285573483,1.279296875
65,0.5562982559204102,8192,0.01939775065208475,-0.017882504190007847,0.07346714474260807,1.241455078125
66,0.5532040596008301,8192,0.01475210216206809,-0.027492849621921778,0.0838410605986913,1.2638346354166667
67,0.5539588928222656,8192,0.06959015596657991,0.025991267524659634,0.08608469056586425,1.21337890625
68,0.5494921207427979,8192,0.0922549379368623,0.046856815461069345,0.08977973895768325,1.2376302083333333
69,0.549121618270874,8192,0.10061538405716419,0.06022212219734987,0.07892897104223569,1.1898600260416667
70,0.5491847991943359,8192,0.022845997707918286,-0.02488945370229582,0.09358448597292106,1.185302734375
71,0.5534193515777588,8192,0.06657053095599015,0.016034315379026037,0.09858390813072522,1.140869140625
72,0.5512974262237549,8192,0.02480283728800714,-0.017918408576709528,0.08282101588944595,1.13720703125
73,0.5762693881988525,8192,0.046737207720677056,-0.002688793135651698,0.09667416165272395,1.1166178385416667
74,0.5661144256591797,8192,0.057854751124978065,0.004397163400426507,0.10409942641854286,1.1146647135416667
75,0.560992956161499,8192,0.0334186862843732,-0.015909444792972256,0.09499391789237659,1.0895182291666667
76,0.549605131149292,8192,0.07764082898696263,0.0288311584542195,0.0942437406629324,1.073486328125
77,0.5436503887176514,8192,0.03709002863615751,-0.017197981593199074,0.10535419421891372,1.1056315104166667
78,0.5507831573486328,8192,0.09151966000596683,0.037755733355879784,0.104529719799757,1.0860188802083333
79,0.5503079891204834,8192,0.08480686756471793,0.032871947002907596,0.10082206564644973,1.09814453125
80,0.5772454738616943,8192,0.052559027137855686,-0.005995484321222951,0.11386113489667575,1.0809733072916667
81,0.5642054080963135,8192,0.05833101769288381,0.004131678841076791,0.10516321224470933,1.0943196614583333
82,0.5625290870666504,8192,0.08733298256993294,0.03165370148296157,0.10803136291603248,1.0887858072916667
83,0.5786774158477783,8192,0.0009952271357178688,-0.061035504564642906,0.12005319260060787,1.0835774739583333
84,0.5575363636016846,8192,0.007344148975486557,-0.052964869576195873,0.11681985668838024,1.0494791666666667
85,0.5644092559814453,8192,-0.007988931067908803,-0.0643668823565046,0.10835234510401885,1.0056966145833333
86,0.5543835163116455,8192,0.07787468408544858,0.01905264441544811,0.11338481741646926,1.0321451822916667
87,0.5654041767120361,8192,0.055502957974871,-0.007202006663040568,0.12131263750294845,1.0242513020833333
88,0.5527393817901611,8192,0.10519685161610444,0.04560350455964605,0.1153464379409949,1.042724609375
89,0.5686063766479492,8192,0.09537093403438728,0.031186402464906376,0.12410528026521206,1.0159098307291667
90,0.5573325157165527,8192,0.04616642898569504,-0.023736050352454185,0.13521447032690048,0.9951171875
91,0.5696334838867188,8192,0.08708416546384494,0.022922500735148787,0.1236236405869325,0.9777018229166666
92,0.5656371116638184,8192,0.015720913497110207,-0.04566046238566438,0.11789747886359692,0.9781087239583334
93,0.5680544376373291,8192,0.03701032232493162,-0.028362009363869827,0.1260953483482202,0.9588216145833334
94,0.5669927597045898,8192,0.07329191826283932,0.007953728413364539,0.12583709135651588,0.9491780598958334
95,0.5684993267059326,8192,0.04604203005631765,-0.026932918777068455,0.14032643536726633,0.9506429036458334
96,0.5674691200256348,8192,0.1086431269844373,0.04292340980221828,0.12589682638645172,0.9473876953125
97,0.5685939788818359,8192,0.04268881833801667,-0.02508134402645131,0.13015456994374594,0.9256998697916666
98,0.5670883655548096,8192,-0.017206798074766994,-0.0937899574637413,0.14792238796750704,0.9396565755208334
99,0.5671348571777344,8192,0.09406201541423798,0.02835064777173102,0.12606867402791977,0.9360758463541666
100,0.5684592723846436,8192,0.07460068042079608,0.007238882943056524,0.12954378500580788,0.9248860677083334
101,0.5655226707458496,8192,0.02960401400923729,-0.04108161029095451,0.13611527904868126,0.9357096354166666
102,0.568979024887085,8192,-0.003163925682504972,-0.08312224348386128,0.15436106671889624,0.9122721354166666
103,0.5675501823425293,8192,0.08037360198795795,0.00883551586108903,0.13753667597969374,0.9149576822916666
104,0.561931848526001,8192,0.04653789009898901,-0.023249552585184574,0.13366192455093065,0.9113362630208334
105,0.5645170211791992,8192,0.057334499433636665,-0.014546818837213019,0.13816162943840027,0.9105224609375
106,0.5687167644500732,8192,0.01630566579600175,-0.05554992208878199,0.13867337008317313,0.921875
107,0.5763454437255859,8192,0.04098232525090376,-0.03474857953066627,0.14602008213599524,0.9090983072916666
108,0.5602447986602783,8192,0.0380898437773188,-0.030214973104496796,0.13091801665723324,0.9066569010416666
109,0.5664710998535156,8192,0.03117490893540283,-0.04572705800334612,0.1476365625858307,0.8849690755208334
110,0.5652873516082764,8192,0.023354229517281055,-0.0500006585692366,0.1404115011294683,0.8747965494791666
111,0.5593039989471436,8192,0.0800488122428457,-0.002785347809549421,0.15997863188385963,0.8641764322916666
112,0.5678465366363525,8192,0.09475321074326833,0.020451105975856382,0.14261012027661005,0.8467203776041666
113,0.5593650341033936,8192,0.052489148452878,-0.02958577002088229,0.15719523777564368,0.8390299479166666
114,0.5541739463806152,8192,0.07001995326330264,-0.009564400922196606,0.1523196262617906,0.8404541015625
115,0.5642411708831787,8192,0.0518509220952789,-0.032560831401497126,0.16240710144241652,0.853759765625
116,0.5592184066772461,8192,0.05319243700553974,-0.02880686327504615,0.15670819083849588,0.8314615885416666
117,0.5662026405334473,8192,0.02502228133380413,-0.0638733400652806,0.17091380432248116,0.823974609375
118,0.5856740474700928,8192,0.11420971465607484,0.03209992699945966,0.1577811911702156,0.8168538411458334
119,0.5585165023803711,8192,0.056185079428056874,-0.03551801286327342,0.17623221253355345,0.8075764973958334
120,0.5490307807922363,8192,0.04279330683251222,-0.04830222701032957,0.17507442211111388,0.7975260416666666
121,0.5542798042297363,8192,0.08269940999646981,-0.008709603687748313,0.1762253555158774,0.7934163411458334
122,0.5649843215942383,8192,0.07264174334704876,-0.01989250963864227,0.1777260104815165,0.7984619140625
123,0.5603218078613281,8192,0.0706450982640187,-0.017737227530839544,0.16934936493635178,0.7824300130208334
124,0.5488982200622559,8192,0.08669384382665157,-0.0013546795429040988,0.16852351278066635,0.804931640625
125,0.5501012802124023,8192,0.10921753570437431,0.0185334737955903,0.17363269130388895,0.7967529296875
126,0.550607442855835,8192,0.09282602493961652,0.0016750992411592354,0.1752446430424849,0.814208984375
127,0.5468356609344482,8192,0.06263384347160657,-0.03226457924271623,0.182493656873703,0.8122965494791666
128,0.54429030418396,8192,0.11614414242406686,0.032902706414461136,0.1591022548576196,0.8060302734375
129,0.5507783889770508,8192,0.07796403858810663,-0.013414432643912733,0.17556397865215936,0.8087565104166666
130,0.5488884449005127,8192,0.1414671242237091,0.04693604477991661,0.1812872476875782,0.7934163411458334
131,0.5503554344177246,8192,0.053808752136925854,-0.039353466127067804,0.17920957878232002,0.8031005859375
132,0.5514998435974121,8192,0.07812724572916825,-0.016262549518917997,0.18147658556699753,0.7939046223958334
133,0.5420939922332764,8192,0.09018065221607685,-0.003007055764707426,0.17898022631804147,0.791748046875
134,0.5807712078094482,8192,0.094565249979496,0.0006849676525841156,0.18028301124771437,0.8002522786458334
135,0.5398402214050293,8192,0.06022488077481588,-0.04521527513861656,0.20404742285609245,0.7928466796875
136,0.5520751476287842,8192,0.1549649921556314,0.06120316373805205,0.18059362967809042,0.7926432291666666
137,0.5678493976593018,8192,0.08315404504537582,-0.009296321853374442,0.17709399511416754,0.7976888020833334
138,0.536726713180542,8192,0.07510653541733821,-0.026569307180276763,0.19613357881704965,0.7911783854166666
139,0.5266342163085938,8192,0.09499583890040715,-0.007689100515563041,0.19799350822965303,0.7991536458333334
140,0.5289318561553955,8192,0.11385350488126278,0.015108714792101333,0.1901236747701963,0.7869059244791666
141,0.5306923389434814,8192,0.11742513750990231,0.02332530977825324,0.1809683715303739,0.8057047526041666
142,0.5289351940155029,8192,0.0701977415010333,-0.027548815046126645,0.18817677473028502,0.8004964192708334
143,0.529181718826294,8192,0.11015964920322101,0.010339812162177017,0.1927929955224196,0.778076171875
144,0.5294976234436035,8192,0.09971149079501629,0.0014790300435076158,0.18921375895539919,0.7909749348958334
145,0.5314004421234131,8192,0.07999649116148551,-0.022982662776485085,0.19845806062221527,0.7811686197916666
146,0.5348517894744873,8192,0.09914220000306766,-0.0056426412193104625,0.20214393983284631,0.7706298828125
147,0.5320684909820557,8192,0.09682321734726429,-0.01239123399136588,0.21075646951794624,0.7626953125
148,0.5286061763763428,8192,0.13386431957284609,0.029684332742666204,0.2011862980822722,0.7654622395833334
149,0.5371887683868408,8192,0.10197874282797177,0.0021825835962469378,0.1919992466767629,0.7660725911458334
150,0.5476620197296143,8192,0.10469432547688484,0.002602696632190297,0.1969094636539618,0.7664388020833334
151,0.5291283130645752,8192,0.10130144904057185,0.0015214067340518038,0.19184728836019835,0.7552490234375
152,0.5293095111846924,8192,0.0991492656370004,-0.00015514070400968194,0.19155536716183028,0.771240234375
153,0.5287442207336426,8192,0.094310633217295,-0.010055954160634428,0.20125488688548407,0.7563883463541666
154,0.5236115455627441,8192,0.074667368705074,-0.029109123007704813,0.20039942736426988,0.7860107421875
155,0.5278451442718506,8192,0.12327938961486022,0.027444241490835946,0.1838327720761299,0.7587483723958334
156,0.5276064872741699,8192,0.08544485146800677,-0.009310848778113723,0.18214101841052374,0.7700602213541666
157,0.5275552272796631,8192,0.04373855981975794,-0.0673527776574095,0.21482324600219727,0.7736409505208334
158,0.5467808246612549,8192,0.10559019011755784,0.004793613528211911,0.1943197933336099,0.7864583333333334
159,0.531116247177124,8192,0.08594682502249877,-0.018308502117482323,0.20097673187653223,0.7870279947916666
160,0.53843092918396,8192,0.10874550913770993,0.011479694376854846,0.1871612866719564,0.800537109375
161,0.5261387825012207,8192,0.07223823387175798,-0.03622570630007734,0.20997207115093866,0.7842203776041666
162,0.5261178016662598,8192,0.08240854491790135,-0.021762454882264137,0.20115521177649498,0.7880045572916666
163,0.5310437679290771,8192,0.08078655165930589,-0.02617270693493386,0.20674890528122583,0.7769775390625
164,0.5289814472198486,8192,0.10888491819302241,0.00876758216569821,0.19315847009420395,0.7861328125
165,0.5313034057617188,8192,0.0800944132109483,-0.02542108274064958,0.20435801272590956,0.784912109375
166,0.5320620536804199,8192,0.1131027415394783,0.017903868497038882,0.18297279501954714,0.7822672526041666
167,0.5316791534423828,8192,0.09252343947688739,-0.004358889748497556,0.18681636328498522,0.776611328125
168,0.5259737968444824,8192,0.06840978252391021,-0.03942227751637498,0.20883108551303545,0.7758382161458334
169,0.5293862819671631,8192,0.10771232470870018,0.007660528761334717,0.19271432484189668,0.7793782552083334
170,0.5252699851989746,8192,0.09401211763421695,-0.015535342778700093,0.21231117968757948,0.7778727213541666
171,0.5264966487884521,8192,0.10582928049067657,0.004615595816479375,0.1950768157839775,0.7757975260416666
172,0.5257694721221924,8192,0.08180008518199126,-0.025732856515484553,0.20791455979148546,0.7819010416666666
173,0.5251672267913818,8192,0.10651133519907792,-0.0055902349995449185,0.21733769650260606,0.7704264322916666
174,0.5271923542022705,8192,0.1107603299121062,-0.0033807935348401466,0.22171916688481966,0.7767740885416666
175,0.5253112316131592,8192,0.13749844829241434,0.03012923353041212,0.20782088736693063,0.7698567708333334
176,0.5250551700592041,8192,0.09065184369683266,-0.014452332708363732,0.20310439045230547,0.774658203125
177,0.5243911743164062,8192,0.08154774084687233,-0.02564302959945053,0.2072258194287618,0.7849527994791666
178,0.5247771739959717,8192,0.10064522611598174,-0.011689181439578533,0.2175763895114263,0.77685546875
179,0.5335395336151123,8192,0.1308818906545639,0.02039000077638775,0.2143211911122004,0.7713623046875
180,0.5241897106170654,8192,0.08672534488141537,-0.022984297713264823,0.21189449230829874,0.7757975260416666
181,0.5270891189575195,8192,0.14135566788415113,0.03513422127192219,0.20528586581349373,0.7641194661458334
182,0.5325925350189209,8192,0.10598860618968804,0.0028213386346275606,0.19880996396144232,0.7588704427083334
183,0.5306246280670166,8192,0.09201711726685365,-0.011805022057766715,0.1999899409711361,0.7694498697916666
184,0.5268378257751465,8192,0.10121392831206322,-0.006719254966204365,0.20894794911146164,0.784912109375
185,0.5239732265472412,8192,0.1026038359850645,-0.006364099797792733,0.2107266460855802,0.7754720052083334
186,0.5283157825469971,8192,0.14172514031330744,0.04288125426198045,0.1903761886060238,0.7703857421875
187,0.5250535011291504,8192,0.06192624103277922,-0.04409704636782408,0.20495429014166197,0.7871907552083334
188,0.5292112827301025,8192,0.07998363332202037,-0.03336693268890182,0.21951561172803244,0.7810465494791666
189,0.5235579013824463,8192,0.15686851864059767,0.05562090501189232,0.19512013345956802,0.7823079427083334
190,0.531623363494873,8192,0.10434874705970287,-0.006906480179168284,0.21546998744209608,0.7837727864583334
191,0.5242993831634521,8192,0.0647392909352978,-0.0546078992386659,0.2316258822878202,0.785888671875
192,0.5240561962127686,8192,0.16032826900482178,0.06048434445013603,0.19282682985067368,0.7862955729166666
193,0.522214412689209,8192,0.10822028915087382,-0.004252640685687463,0.21788304671645164,0.77685546875
194,0.5229268074035645,8192,0.12158517477413018,0.016032167438728113,0.20403428375720978,0.7849527994791666
195,0.5247147083282471,8192,0.1164137665182352,0.010450750569968173,0.20468106245001158,0.7779947916666666
196,0.5246086120605469,8192,0.1092814492682616,-0.0011582660178343456,0.21386572594443956,0.7591552734375
197,0.5266869068145752,8192,0.09466362247864406,-0.01331511331954971,0.20838110397259393,0.7818196614583334
198,0.5283203125,8192,0.10643650343020757,0.003804778854828328,0.19795109207431474,0.7864990234375
199,0.5256259441375732,8192,0.11297983986636002,0.005943883016395072,0.2074291706085205,0.7791748046875
200,0.5236146450042725,8192,0.08389607692758243,-0.03039546466122071,0.22173884635170302,0.788330078125
